,#ID_RSSD,D_DT_START,D_DT_END,BHC_IND,BROAD_REG_CD,CHTR_AUTH_CD,CHTR_TYPE_CD,FBO_4C9_IND,FHC_IND,FUNC_REG,INSUR_PRI_CD,MBR_FHLBS_IND,MBR_FRS_IND,SEC_RPTG_STATUS,EST_TYPE_CD,BANK_CNT,BNK_TYPE_ANALYS_CD,D_DT_EXIST_CMNC,D_DT_EXIST_TERM,FISC_YREND_MMDD,D_DT_INSUR,D_DT_OPEN,FNCL_SUB_HOLDER,FNCL_SUB_IND,IBA_GRNDFTHR_IND,IBF_IND,ID_RSSD_HD_OFF,MJR_OWN_MNRTY,NM_LGL,NM_SHORT,NM_SRCH_CD,ORG_TYPE_CD,REASON_TERM_CD,CNSRVTR_CD,ENTITY_TYPE,AUTH_REG_DIST_FRS,ACT_PRIM_CD,CITY,CNTRY_NM,ID_CUSIP,STATE_ABBR_NM,PLACE_CD,STATE_CD,STATE_HOME_CD,STREET_LINE1,STREET_LINE2,ZIP_CD,ID_THRIFT,ID_THRIFT_HC,DOMESTIC_IND,ID_ABA_PRIM,ID_FDIC_CERT,ID_NCUA,COUNTY_CD,DIST_FRS,ID_OCC,CNTRY_CD,DT_END,DT_EXIST_CMNC,DT_EXIST_TERM,DT_INSUR,DT_OPEN,DT_START,ID_TAX,PROV_REGION,URL,SLHC_IND,SLHC_TYPE_IND,PRIM_FED_REG,STATE_INC_CD,CNTRY_INC_CD,STATE_INC_ABBR_NM,CNTRY_INC_NM,ID_LEI,IHC_IND
1276,1158252,05/07/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/01/1986 00:00:00,0,0,0,0,1164,0,FAIR OAKS BRANCH                                                                                                        ,FAIR OAKS BR                  ,10115887,0,0,0,DBR,0,0,FAIR OAKS,UNITED STATES                           ,0,CA,23294,6,0,4343 HAZEL AVENUE,0,95628,0,0,Y,0,0,0,67,12,0,1007,19921231,0,19921231,0,19860601,19900507,0,0,0,0,0,,0,0,0,,0,0
8509,3762541,01/28/1999 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/28/1999 00:00:00,0,0,0,0,2161,0,RENO OFFICE                                                                                                             ,RENO OFF                      ,650147956,0,0,0,DBR,0,0,RENO,UNITED STATES                           ,0,TX,0,48,0,6270 LAMAR RD,0,75462    ,0,0,Y,0,0,0,277,11,0,1007,99991231,0,99991231,0,19990128,19990128,0,0,0,0,0,,0,0,0,,0,0
8561,5722950,01/27/2022 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/27/2022 00:00:00,0,0,0,0,2161,0,FRISCO BRANCH                                                                                                           ,FRISCO BR                     ,46198578,0,0,0,DBR,0,0,FRISCO,UNITED STATES                           ,0,TX,0,48,0,6801 GAYLORD PARKWAY SUITE 101,0,75034    ,0,0,Y,0,0,0,85,11,0,1007,99991231,0,99991231,0,20220127,20220127,0,0,0,0,0,,0,0,0,,0,0
8597,5194922,09/29/2021 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/08/2018 00:00:00,0,0,0,0,2161,0,CELINA BRANCH                                                                                                           ,CELINA BR                     ,332548969,0,0,0,DBR,0,0,CELINA,UNITED STATES                           ,0,TX,0,48,0,110 SOUTH PRESTON ROAD,0,75009    ,0,0,Y,0,0,0,85,11,0,1007,99991231,0,99991231,0,20180108,20210929,0,0,0,0,0,,0,0,0,,0,0
8613,5676240,09/29/2021 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,09/01/2021 00:00:00,0,0,0,0,2161,0,NORTHLAKE BRANCH                                                                                                        ,NORTHLAKE BR                  ,429528823,0,0,0,DBR,0,0,NORTHLAKE,UNITED STATES                           ,0,TX,0,48,0,100 PLAZA PLACE SUITE 100,0,76266    ,0,0,Y,0,0,0,121,11,0,1007,99991231,0,99991231,0,20210901,20210929,0,0,0,0,0,,0,0,0,,0,0
9412,3213454,12/01/2018 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,08/27/2003 00:00:00,0,0,0,0,58757,0,WILLMAR OFFICE                                                                                                          ,WILLMAR OFF                   ,34836245,0,0,0,DBR,0,0,WILLMAR,UNITED STATES                           ,0,MN,0,27,0,2800 SOUTH FIRST STREET ,0,56201    ,0,0,Y,0,0,0,67,9,0,1007,99991231,0,99991231,0,20030827,20181201,0,0,0,0,0,,0,0,0,,0,0
9614,4397511,04/01/2012 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/9999 00:00:00,0,,04/03/2007 00:00:00,0,0,0,0,58757,0,EDGEWOOD GABLES OFFICE                                                                                                  ,EDGEWOOD GABLES OFF           ,348959734,0,0,0,DBR,0,0,COKATO,UNITED STATES                           ,0,MN,0,27,0,600 3RD STREET,0,55321    ,0,0,Y,0,0,0,171,9,0,1007,99991231,0,99991231,0,20070403,20120401,0,0,0,0,0,,0,0,0,,0,0
9615,5307142,09/14/2018 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,09/14/2018 00:00:00,0,0,0,0,58757,0,SAINT CLOUD BRANCH                                                                                                      ,SAINT CLOUD BR                ,712426188,0,0,0,DBR,0,0,SAINT CLOUD,UNITED STATES                           ,0,MN,0,27,0,501 WEST ST. GERMAIN STREET,SUITE 200,56301    ,0,0,Y,0,0,0,145,9,0,1007,99991231,0,99991231,0,20180914,20180914,0,0,0,0,0,,0,0,0,,0,0
9616,84055,08/16/2014 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/01/1906 00:00:00,0,0,0,0,58757,0,HERMAN BRANCH                                                                                                           ,HERMAN BR                     ,658306147,0,0,0,DBR,0,0,HERMAN,UNITED STATES                           ,0,MN,28646,27,0,103 5TH STREET EAST,0,56248    ,0,0,Y,0,0,0,51,9,0,1007,99991231,0,99991231,0,19060101,20140816,0,0,0,0,0,,0,0,0,,0,0
9618,393850,12/01/2018 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,05/17/1889 00:00:00,0,0,0,0,58757,0,BELGRADE OFFICE                                                                                                         ,BELGRADE OFF                  ,558202746,0,0,0,DBR,0,0,BELGRADE,UNITED STATES                           ,0,MN,4762,27,0,321 WASHBURN AVENUE,0,56312    ,0,0,Y,0,0,0,145,9,0,1007,99991231,0,99991231,0,18890517,20181201,0,0,0,0,0,,0,0,0,,0,0
9619,971258,12/01/2018 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,10/25/1919 00:00:00,0,0,0,0,58757,0,ELROSA OFFICE                                                                                                           ,ELROSA OFF                    ,921837337,0,0,0,DBR,0,0,ELROSA,UNITED STATES                           ,0,MN,19088,27,0,201 MAIN STREET,0,56325    ,0,0,Y,0,0,0,145,9,0,1007,99991231,0,99991231,0,19191025,20181201,0,0,0,0,0,,0,0,0,,0,0
10310,115155,04/01/2012 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/02/1892 00:00:00,0,0,0,0,58757,0,COKATO BRANCH                                                                                                           ,COKATO BR                     ,769458762,0,0,0,DBR,0,0,COKATO,UNITED STATES                           ,0,MN,12430,27,0,101 E. 3RD STREET,0,55321    ,0,0,Y,0,0,0,171,9,0,1007,99991231,0,99991231,0,18920302,20120401,0,0,0,0,0,,0,0,0,,0,0
10948,3911228,04/01/2012 00:00:00,12/31/2015 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,12/31/2015 00:00:00,0,,12/09/2008 00:00:00,0,0,0,0,58757,0,COKATO MANOR BRANCH                                                                                                     ,COKATO MANOR BR               ,883868690,0,0,0,DBR,0,0,COKATO,UNITED STATES                           ,0,MN,0,27,0,182 SUNSET AVENUE,0,55321    ,0,0,Y,0,0,0,171,9,0,1007,20151231,0,20151231,0,20081209,20120401,0,0,0,0,0,,0,0,0,,0,0
11873,2076410,06/30/1972 00:00:00,05/31/2012 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,06/30/1972 00:00:00,05/31/2012 00:00:00,0,,06/30/1972 00:00:00,0,0,0,0,56548,0,LAKE WINDSOR BRANCH                                                                                                     ,LAKE WINDSOR BR               ,209959883,0,0,0,DBR,0,0,WINDSOR,UNITED STATES                           ,0,WI,87725,55,0,6562 LAKE ROAD,0,53598    ,0,0,Y,0,0,0,25,7,0,1007,20120531,19720630,20120531,0,19720630,19720630,0,0,0,0,0,,0,0,0,,0,0
11876,3502886,04/01/2002 00:00:00,11/15/2017 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,11/15/2017 00:00:00,0,,04/01/2002 00:00:00,0,0,0,0,56548,0,SOUTH MAIN BRANCH                                                                                                       ,SOUTH MAIN BR                 ,353115576,0,0,0,DBR,0,0,DE FOREST,UNITED STATES                           ,0,WI,0,55,0,815 SOUTH MAIN STREET,0,53532    ,0,0,Y,0,0,0,25,7,0,1007,20171115,0,20171115,0,20020401,20020401,0,0,0,0,0,,0,0,0,,0,0
12013,3557886,06/30/2006 00:00:00,06/30/2007 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,06/30/2007 00:00:00,0,,06/30/2006 00:00:00,0,0,0,0,56548,0,BARABOO BRANCH                                                                                                          ,BARABOO BR                    ,565760405,0,0,0,DBR,0,0,BARABOO,UNITED STATES                           ,0,WI,0,55,0,"830 HIGHWAY 12, SUITE 7",0,53913    ,0,0,Y,0,0,0,111,7,0,1007,20070630,0,20070630,0,20060630,20060630,0,0,0,0,0,,0,0,0,,0,0
16744,2724814,10/19/2009 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,09/29/1997 00:00:00,0,0,0,0,43959,0,ORANGE BRANCH                                                                                                           ,ORANGE BR                     ,188461532,0,0,0,DBR,0,0,ORANGE,UNITED STATES                           ,0,TX,54132,48,0,57 STRICKLAND DRIVE,0,77630    ,0,0,Y,0,0,0,361,11,0,1007,99991231,0,99991231,0,19970929,20091019,0,0,0,0,0,,0,0,0,,0,0
16824,5450703,11/04/2019 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,11/04/2019 00:00:00,0,0,0,0,43959,0,LUMBERTON BRANCH                                                                                                        ,LUMBERTON BR                  ,380974177,0,0,0,DBR,0,0,LUMBERTON,UNITED STATES                           ,0,TX,0,48,0,586 NORTH LHS DRIVE,0,77657    ,0,0,Y,0,0,0,199,11,0,1007,99991231,0,99991231,0,20191104,20191104,0,0,0,0,0,,0,0,0,,0,0
21155,4935397,11/16/2015 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,11/16/2015 00:00:00,0,0,0,0,71457,0,KEARNEY BRANCH                                                                                                          ,KEARNEY BR                    ,269040042,0,0,0,DBR,0,0,KEARNEY,UNITED STATES                           ,0,NE,0,31,0,"620 EAST 25TH STREET, SUITE 2",0,68848    ,0,0,Y,0,0,0,19,10,0,1007,99991231,0,99991231,0,20151116,20151116,0,0,0,0,0,,0,0,0,,0,0
21318,3356409,04/04/2005 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,01/03/2005 00:00:00,0,0,0,0,71457,0,BROKEN BOW BRANCH                                                                                                       ,BROKEN BOW BR                 ,122551932,0,0,0,DBR,0,0,BROKEN BOW,UNITED STATES                           ,0,NE,0,31,0,803 SOUTH D STREET,0,68822    ,0,0,Y,0,0,0,41,10,0,1007,99991231,0,99991231,0,20050103,20050404,0,0,0,0,0,,0,0,0,,0,0
21390,3324837,03/18/1996 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/18/1996 00:00:00,0,0,0,0,71457,0,HEBRON BRANCH                                                                                                           ,HEBRON BR                     ,708382875,0,0,0,DBR,0,0,HEBRON,UNITED STATES                           ,0,NE,0,31,0,252 SOUTH 13TH STREET,0,68370    ,0,0,Y,0,0,0,169,10,0,1007,99991231,0,99991231,0,19960318,19960318,0,0,0,0,0,,0,0,0,,0,0
21416,4023490,11/08/2010 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/01/2009 00:00:00,0,0,0,0,71457,0,HOLDREGE BRANCH                                                                                                         ,HOLDREGE BR                   ,539883942,0,0,0,DBR,0,0,HOLDREGE,UNITED STATES                           ,0,NE,0,31,0,1215 BURLINGTON STREET,0,68949    ,0,0,Y,0,0,0,137,10,0,1007,99991231,0,99991231,0,20091201,20101108,0,0,0,0,0,,0,0,0,,0,0
23143,30539,08/01/1979 00:00:00,11/23/2008 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,11/23/2008 00:00:00,0,,08/01/1979 00:00:00,0,0,0,0,28732,0,HILLSBORO BOULEVARD BRANCH                                                                                              ,HILLSBORO BLVD BR             ,925753616,0,0,0,DBR,0,0,MANCHESTER,UNITED STATES                           ,0,TN,45500,47,0,1301 HILLSBORO BOULEVARD,0,37355    ,0,0,Y,0,0,0,31,6,0,1007,20081123,0,20081123,0,19790801,19790801,0,0,0,0,0,,0,0,0,,0,0
24939,437606,10/01/2005 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/21/1979 00:00:00,0,0,0,0,30502,0,DOWNTOWN LACONIA BRANCH                                                                                                 ,DOWNTOWN LACONIA BR           ,220937329,0,0,0,DBR,0,0,LACONIA,UNITED STATES                           ,0,NH,40180,33,0,400 SOUTH MAIN STREET,0,03246    ,0,0,Y,0,0,0,1,1,0,1007,99991231,0,99991231,0,19790321,20051001,0,0,0,0,0,,0,0,0,,0,0
24995,2501154,08/05/1996 00:00:00,10/26/2001 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,10/26/2001 00:00:00,0,,08/05/1996 00:00:00,0,0,0,0,30502,0,GLOBE SHOPPING CENTER BRANCH                                                                                            ,GLOBE SHOPPING CTR BR         ,339253030,0,0,0,DBR,0,0,LITTLETON,UNITED STATES                           ,0,NH,42580,33,0,ROUTE 302,0,03561    ,0,0,Y,0,0,0,9,1,0,1007,20011026,0,20011026,0,19960805,19960805,0,0,0,0,0,,0,0,0,,0,0
25032,4496290,06/30/2013 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,06/30/2013 00:00:00,0,0,0,0,30502,0,MANCHESTER BRANCH                                                                                                       ,MANCHESTER BR                 ,703169657,0,0,0,DBR,0,0,MANCHESTER,UNITED STATES                           ,0,NH,45140,33,0,29 CILLEY ROAD,0,03103    ,0,0,Y,0,0,0,11,1,0,1007,99991231,0,99991231,0,20130630,20130630,0,0,0,0,0,,0,0,0,,0,0
25071,339906,03/18/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,02/08/1982 00:00:00,0,0,0,0,30502,0,WEST OSSIPEE BRANCH                                                                                                     ,WEST OSSIPEE BR               ,412803757,0,0,0,DBR,0,0,WEST OSSIPEE,UNITED STATES                           ,0,NH,58740,33,0,2385 WHITE MOUNTAIN HIGHWAY,0,03890    ,0,0,Y,0,0,0,3,1,0,1007,99991231,0,99991231,0,19820208,20080318,0,0,0,0,0,,0,0,0,,0,0
25074,4269104,05/02/2011 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,05/02/2011 00:00:00,0,0,0,0,30502,0,MEREDITH BRANCH                                                                                                         ,MEREDITH BR                   ,560046085,0,0,0,DBR,0,0,MEREDITH,UNITED STATES                           ,0,NH,47140,33,0,42 UPPER LADD HILL RD,0,03253    ,0,0,Y,0,0,0,1,1,0,1007,99991231,0,99991231,0,20110502,20110502,0,0,0,0,0,,0,0,0,,0,0
25078,1840874,04/03/1991 00:00:00,10/07/1994 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,10/07/1994 00:00:00,0,,04/03/1991 00:00:00,0,0,0,0,30502,0,INDIAN HEAD PLAZA BRANCH                                                                                                ,INDIAN HEAD PLAZA BRANCH      ,1051830637,0,0,0,DBR,0,0,NORTH CONWAY,UNITED STATES                           ,0,NH,14660,33,0,ROUTE 16 AND 302,0,03860    ,0,0,Y,0,0,0,3,1,0,1007,19941007,0,19941007,0,19910403,19910403,0,0,0,0,0,,0,0,0,,0,0
25079,2632236,10/01/2005 00:00:00,08/23/2013 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,08/23/2013 00:00:00,0,,09/22/1997 00:00:00,0,0,0,0,30502,0,FRANKLIN BRANCH                                                                                                         ,FRANKLIN BR                   ,169234029,0,0,0,DBR,0,0,FRANKLIN,UNITED STATES                           ,0,NH,27380,33,0,354 CENTRAL STREET,0,03235    ,0,0,Y,0,0,0,13,1,0,1007,20130823,0,20130823,0,19970922,20051001,0,0,0,0,0,,0,0,0,,0,0
25090,79109,10/01/2005 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,07/07/1969 00:00:00,0,0,0,0,30502,0,PITTSFIELD BRANCH                                                                                                       ,PITTSFIELD BR                 ,880089256,0,0,0,DBR,0,0,PITTSFIELD,UNITED STATES                           ,0,NH,61940,33,0,55 MAIN STREET,0,03263    ,0,0,Y,0,0,0,13,1,0,1007,99991231,0,99991231,0,19690707,20051001,0,0,0,0,0,,0,0,0,,0,0
25099,121709,04/08/2006 00:00:00,08/30/2007 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,08/30/2007 00:00:00,0,,01/01/1853 00:00:00,0,0,0,0,30502,0,TILTON BRANCH                                                                                                           ,TILTON BR                     ,707215070,0,0,0,DBR,0,0,TILTON,UNITED STATES                           ,0,NH,77060,33,0,295 MAIN STREET,PO BOX 269,03276    ,0,0,Y,0,0,0,1,1,0,1007,20070830,0,20070830,0,18530101,20060408,0,0,0,0,0,,0,0,0,,0,0
25141,216007,04/08/2006 00:00:00,08/30/2007 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,08/30/2007 00:00:00,0,,12/07/1964 00:00:00,0,0,0,0,30502,0,BELMONT BRANCH                                                                                                          ,BELMONT BR                    ,359813804,0,0,0,DBR,0,0,BELMONT,UNITED STATES                           ,0,NH,4740,33,0,154 MAIN STREET,0,03220    ,0,0,Y,0,0,0,1,1,0,1007,20070830,0,20070830,0,19641207,20060408,0,0,0,0,0,,0,0,0,,0,0
25142,5690509,12/17/2021 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/17/2021 00:00:00,0,0,0,0,30502,0,BEDFORD BRANCH                                                                                                          ,BEDFORD BR                    ,1067885926,0,0,0,DBR,0,0,BEDFORD,UNITED STATES                           ,0,NH,4500,33,0,106 SOUTH RIVER ROAD,0,03110    ,0,0,Y,0,0,0,11,1,0,1007,99991231,0,99991231,0,20211217,20211217,0,0,0,0,0,,0,0,0,,0,0
25144,403900,10/01/2005 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,02/05/1979 00:00:00,0,0,0,0,30502,0,DOWNTOWN PLYMOUTH BRANCH                                                                                                ,DOWNTOWN PLYMOUTH BR          ,904690567,0,0,0,DBR,0,0,PLYMOUTH,UNITED STATES                           ,0,NH,62660,33,0,1-3 HIGHLAND STREET,0,03264    ,0,0,Y,0,0,0,9,1,0,1007,99991231,0,99991231,0,19790205,20051001,0,0,0,0,0,,0,0,0,,0,0
25145,207407,10/01/2005 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,04/07/1975 00:00:00,0,0,0,0,30502,0,CAMPTON BRANCH                                                                                                          ,CAMPTON BR                    ,1032129062,0,0,0,DBR,0,0,CAMPTON,UNITED STATES                           ,0,NH,8660,33,0,414 NH ROUTE 49,PO BOX 325,03223    ,0,0,Y,0,0,0,9,1,0,1007,99991231,0,99991231,0,19750407,20051001,0,0,0,0,0,,0,0,0,,0,0
25265,2632290,03/18/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,09/22/1997 00:00:00,0,0,0,0,30502,0,TILTON BRANCH                                                                                                           ,TILTON BR                     ,707215070,0,0,0,DBR,0,0,TILTON,UNITED STATES                           ,0,NH,77060,33,0,5 MARKET STREET,0,03276    ,0,0,Y,0,0,0,1,1,0,1007,99991231,0,99991231,0,19970922,20080318,0,0,0,0,0,,0,0,0,,0,0
25267,2226185,07/29/2013 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,07/23/1994 00:00:00,0,0,0,0,30502,0,NORTH CONWAY BRANCH INTERVALE                                                                                           ,NORTH CONWAY BR INTERVALE     ,401401165,0,0,0,DBR,0,0,NORTH CONWAY,UNITED STATES                           ,0,NH,14660,33,0,3424 WHITE MOUNTAIN HIGHWAY,0,03860    ,0,0,Y,0,0,0,3,1,0,1007,99991231,0,99991231,0,19940723,20130729,0,0,0,0,0,,0,0,0,,0,0
25339,2870926,05/01/2006 00:00:00,03/18/2008 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,03/18/2008 00:00:00,0,,11/11/1999 00:00:00,0,0,0,0,30502,0,SHAW'S SUPERMARKET BRANCH                                                                                               ,SHAWS SUPERMARKET BR          ,1044120075,0,0,0,DBR,0,0,NORTH CONWAY,UNITED STATES                           ,0,NH,14660,33,0,1500 WHITE MOUNTAIN HIGHWAY,0,03860    ,0,0,Y,0,0,0,3,1,0,1007,20080318,0,20080318,0,19991111,20060501,0,0,0,0,0,,0,0,0,,0,0
25386,1359974,12/12/1988 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,12/12/1988 00:00:00,0,0,0,0,30502,0,GORHAM BRANCH                                                                                                           ,GORHAM BRANCH                 ,807487242,0,0,0,DBR,0,0,GORHAM,UNITED STATES                           ,0,NH,30260,33,0,260 MAIN STREET,0,03581    ,0,0,Y,0,0,0,7,1,0,1007,99991231,0,99991231,0,19881212,19881212,0,0,0,0,0,,0,0,0,,0,0
25388,4564135,09/30/2013 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,09/30/2013 00:00:00,0,0,0,0,30502,0,PORTSMOUTH BRANCH                                                                                                       ,PORTSMOUTH BR                 ,676841977,0,0,0,DBR,0,0,PORTSMOUTH,UNITED STATES                           ,0,NH,62900,33,0,750 LAFAYETTE ROAD,SUITE 101,03801    ,0,0,Y,0,0,0,15,1,0,1007,99991231,0,99991231,0,20130930,20130930,0,0,0,0,0,,0,0,0,,0,0
25389,25003,10/01/2005 00:00:00,01/26/2018 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,01/26/2018 00:00:00,0,,06/18/1979 00:00:00,0,0,0,0,30502,0,BELMONT BRANCH                                                                                                          ,BELMONT BR                    ,359813804,0,0,0,DBR,0,0,BELMONT,UNITED STATES                           ,0,NH,4740,33,0,9 OLD STATE STREET,0,03220    ,0,0,Y,0,0,0,1,1,0,1007,20180126,0,20180126,0,19790618,20051001,0,0,0,0,0,,0,0,0,,0,0
25400,2683416,03/18/2008 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,03/02/1998 00:00:00,0,0,0,0,30502,0,CONWAY BRANCH                                                                                                           ,CONWAY BR                     ,985931244,0,0,0,DBR,0,0,CONWAY,UNITED STATES                           ,0,NH,14660,33,0,34 WEST MAIN STREET,0,03818    ,0,0,Y,0,0,0,3,1,0,1007,99991231,0,99991231,0,19980302,20080318,0,0,0,0,0,,0,0,0,,0,0
25456,1176649,09/26/2014 00:00:00,09/26/2014 00:00:00,0,0,0,0,0,0,0,0,0,0,0,3,,0,,09/26/2014 00:00:00,0,,07/01/1987 00:00:00,0,0,0,0,30502,0,ASHLAND BRANCH                                                                                                          ,ASHLAND BR                    ,483165054,0,0,0,DBR,0,0,ASHLAND,UNITED STATES                           ,0,NH,2020,33,0,130 MAIN STREET,0,03217    ,0,0,Y,0,0,0,9,1,0,1007,20140926,0,20140926,0,19870701,20140926,0,0,0,0,0,,0,0,0,,0,0
25459,2226167,07/23/1994 00:00:00,05/31/1996 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,05/31/1996 00:00:00,0,,07/23/1994 00:00:00,0,0,0,0,30502,0,PLEASANT STREET BRANCH                                                                                                  ,PLEASANT STREET BR            ,1058703799,0,0,0,DBR,0,0,BERLIN,UNITED STATES                           ,0,NH,5140,33,0,133 PLEASANT STREET,0,03570    ,0,0,Y,0,0,0,7,1,0,1007,19960531,0,19960531,0,19940723,19940723,0,0,0,0,0,,0,0,0,,0,0
25476,2226176,06/30/2006 00:00:00,03/18/2008 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,03/18/2008 00:00:00,0,,07/23/1994 00:00:00,0,0,0,0,30502,0,SHAW'S SUPERMARKET BRANCH                                                                                               ,SHAWS SUPERMARKET BR          ,1044120075,0,0,0,DBR,0,0,GORHAM,UNITED STATES                           ,0,NH,30260,33,0,260 MAIN STREET,0,03581    ,0,0,Y,0,0,0,7,1,0,1007,20080318,0,20080318,0,19940723,20060630,0,0,0,0,0,,0,0,0,,0,0
25520,4258966,05/24/2021 00:00:00,12/31/9999 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/9999 00:00:00,0,,07/01/2010 00:00:00,0,0,0,0,30502,0,CONCORD BRANCH                                                                                                          ,CONCORD BR                    ,549239978,0,0,0,DBR,0,0,CONCORD,UNITED STATES                           ,0,NH,14200,33,0,190 N MAIN STREET,0,03301    ,0,0,Y,0,0,0,13,1,0,1007,99991231,0,99991231,0,20100701,20210524,0,0,0,0,0,,0,0,0,,0,0
25525,2707826,10/01/2005 00:00:00,03/18/2008 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,03/18/2008 00:00:00,0,,06/15/1998 00:00:00,0,0,0,0,30502,0,PEMI-BANK TILTON OFFICE                                                                                                 ,PEMI BANK TILTON OFF          ,250047793,0,0,0,DBR,0,0,TILTON,UNITED STATES                           ,0,NH,77060,33,0,95 LACONIA ROAD,AT SHAW'S STORE #370,03276    ,0,0,Y,0,0,0,1,1,0,1007,20080318,0,20080318,0,19980615,20051001,0,0,0,0,0,,0,0,0,,0,0
